model,qid,language,n_candidates,pass_at_1,pass_at_2,pass_at_3,pass_at_4,pass_at_5
glm-4,132,Python3,5,1,1,1,1,1
glm-4,132,Rust,5,1,1,1,1,1
glm-4,1323,C,5,0,1,1,1,1
glm-4,1323,C#,5,1,1,1,1,1
glm-4,1323,C++,5,1,1,1,1,1
glm-4,1323,Golang,5,1,1,1,1,1
glm-4,1323,Java,5,1,1,1,1,1
glm-4,1323,JavaScript,5,1,1,1,1,1
glm-4,1323,Python3,5,1,1,1,1,1
glm-4,1323,Rust,5,1,1,1,1,1
glm-4,1324,C,5,1,1,1,1,1
glm-4,1324,C#,5,1,1,1,1,1
glm-4,1324,C++,5,1,1,1,1,1
glm-4,1324,Golang,5,1,1,1,1,1
glm-4,1324,Java,5,1,1,1,1,1
glm-4,1324,JavaScript,5,0,1,1,1,1
glm-4,1324,Python3,5,1,1,1,1,1
glm-4,1324,Rust,5,1,1,1,1,1
glm-4,1328,C,5,1,1,1,1,1
glm-4,1328,C#,5,1,1,1,1,1
glm-4,1328,C++,5,1,1,1,1,1
glm-4,1328,Golang,5,1,1,1,1,1
glm-4,1328,Java,5,1,1,1,1,1
glm-4,1328,JavaScript,5,1,1,1,1,1
glm-4,1328,Python3,5,1,1,1,1,1
glm-4,1328,Rust,5,0,1,1,1,1
glm-4,1330,C,5,0,0,0,0,0
glm-4,1330,C#,5,0,0,0,0,0
glm-4,1330,C++,5,0,0,0,0,0
glm-4,1330,Golang,5,0,0,0,0,0
glm-4,1330,Java,5,0,0,0,0,0
glm-4,1330,JavaScript,5,0,0,0,0,0
glm-4,1330,Python3,5,0,0,0,0,0
glm-4,1330,Rust,5,0,0,0,0,0
glm-4,1331,C,5,0,0,0,0,0
glm-4,1331,C#,5,1,1,1,1,1
glm-4,1331,C++,5,1,1,1,1,1
glm-4,1331,Golang,5,0,0,1,1,1
glm-4,1331,Java,5,1,1,1,1,1
glm-4,1331,JavaScript,5,1,1,1,1,1
glm-4,1331,Python3,5,1,1,1,1,1
glm-4,1331,Rust,5,1,1,1,1,1
glm-4,1332,C,5,0,1,1,1,1
glm-4,1332,C#,5,1,1,1,1,1
glm-4,1332,C++,5,1,1,1,1,1
glm-4,1332,Golang,5,1,1,1,1,1
glm-4,1332,Java,5,1,1,1,1,1
glm-4,1332,JavaScript,5,1,1,1,1,1
glm-4,1332,Python3,5,1,1,1,1,1
glm-4,1332,Rust,5,1,1,1,1,1
glm-4,1333,C,5,0,0,0,0,0
glm-4,1333,C#,5,1,1,1,1,1
glm-4,1333,C++,5,1,1,1,1,1
glm-4,1333,Golang,5,0,0,0,0,0
glm-4,1333,Java,5,1,1,1,1,1
glm-4,1333,JavaScript,5,1,1,1,1,1
glm-4,1333,Python3,5,1,1,1,1,1
glm-4,1333,Rust,5,1,1,1,1,1
glm-4,1337,C,5,1,1,1,1,1
glm-4,1337,C#,5,1,1,1,1,1
glm-4,1337,C++,5,1,1,1,1,1
glm-4,1337,Golang,5,1,1,1,1,1
glm-4,1337,Java,5,1,1,1,1,1
glm-4,1337,JavaScript,5,1,1,1,1,1
glm-4,1337,Python3,5,1,1,1,1,1
glm-4,1337,Rust,5,1,1,1,1,1
glm-4,1338,C,5,1,1,1,1,1
glm-4,1338,C#,5,1,1,1,1,1
glm-4,1338,C++,5,1,1,1,1,1
glm-4,1338,Golang,5,1,1,1,1,1
glm-4,1338,Java,5,1,1,1,1,1
glm-4,1338,JavaScript,5,1,1,1,1,1
glm-4,1338,Python3,5,1,1,1,1,1
glm-4,1338,Rust,5,1,1,1,1,1
glm-4,134,C,5,1,1,1,1,1
glm-4,134,C#,5,1,1,1,1,1
glm-4,134,C++,5,1,1,1,1,1
glm-4,134,Golang,5,1,1,1,1,1
glm-4,134,Java,5,1,1,1,1,1
glm-4,134,JavaScript,5,1,1,1,1,1
glm-4,134,Python3,5,1,1,1,1,1
glm-4,134,Rust,5,1,1,1,1,1
glm-4,1342,C,5,1,1,1,1,1
glm-4,1342,C#,5,1,1,1,1,1
glm-4,1342,C++,5,0,1,1,1,1
glm-4,1342,Golang,5,1,1,1,1,1
glm-4,1342,Java,5,1,1,1,1,1
glm-4,1342,JavaScript,5,1,1,1,1,1
glm-4,1342,Python3,5,1,1,1,1,1
glm-4,1342,Rust,5,1,1,1,1,1
glm-4,1345,C,5,0,0,0,0,0
glm-4,1345,C#,5,1,1,1,1,1
glm-4,1345,C++,5,1,1,1,1,1
glm-4,1345,Golang,5,1,1,1,1,1
glm-4,1345,Java,5,1,1,1,1,1
glm-4,1345,JavaScript,5,0,1,1,1,1
glm-4,1345,Python3,5,1,1,1,1,1
glm-4,1345,Rust,5,1,1,1,1,1
glm-4,135,C,5,1,1,1,1,1
glm-4,135,C#,5,1,1,1,1,1
glm-4,135,C++,5,0,1,1,1,1
glm-4,135,Golang,5,1,1,1,1,1
glm-4,135,Java,5,1,1,1,1,1
glm-4,135,JavaScript,5,1,1,1,1,1
glm-4,135,Python3,5,1,1,1,1,1
glm-4,135,Rust,5,1,1,1,1,1
glm-4,1356,C,5,1,1,1,1,1
glm-4,1356,C#,5,1,1,1,1,1
glm-4,1356,C++,5,1,1,1,1,1
glm-4,1356,Golang,5,1,1,1,1,1
glm-4,1356,Java,5,0,1,1,1,1
glm-4,1356,JavaScript,5,1,1,1,1,1
glm-4,1356,Python3,5,1,1,1,1,1
glm-4,1356,Rust,5,1,1,1,1,1
glm-4,1357,C,5,0,0,1,1,1
glm-4,1357,C#,5,1,1,1,1,1
glm-4,1357,C++,5,1,1,1,1,1
glm-4,1357,Golang,5,0,0,0,0,0
glm-4,1357,Java,5,1,1,1,1,1
glm-4,1357,JavaScript,5,1,1,1,1,1
glm-4,1357,Python3,5,1,1,1,1,1
glm-4,1357,Rust,5,0,0,0,0,0
glm-4,1359,C,5,1,1,1,1,1
glm-4,1359,C#,5,1,1,1,1,1
glm-4,1359,C++,5,1,1,1,1,1
glm-4,1359,Golang,5,1,1,1,1,1
glm-4,1359,Java,5,1,1,1,1,1
glm-4,1359,JavaScript,5,1,1,1,1,1
glm-4,1359,Python3,5,1,1,1,1,1
glm-4,1359,Rust,5,1,1,1,1,1
glm-4,136,C,5,1,1,1,1,1
glm-4,136,C#,5,1,1,1,1,1
glm-4,136,C++,5,0,0,0,0,0
glm-4,136,Golang,5,1,1,1,1,1
glm-4,136,Java,5,1,1,1,1,1
glm-4,136,JavaScript,5,1,1,1,1,1
glm-4,136,Python3,5,1,1,1,1,1
glm-4,136,Rust,5,1,1,1,1,1
glm-4,1363,C,5,0,0,0,0,1
glm-4,1363,C#,5,0,1,1,1,1
glm-4,1363,C++,5,0,0,0,0,0
glm-4,1363,Golang,5,0,0,0,0,0
glm-4,1363,Java,5,0,0,0,1,1
glm-4,1363,JavaScript,5,1,1,1,1,1
glm-4,1363,Python3,5,1,1,1,1,1
glm-4,1363,Rust,5,0,0,0,0,0
glm-4,1365,C,5,1,1,1,1,1
glm-4,1365,C#,5,1,1,1,1,1
glm-4,1365,C++,5,1,1,1,1,1
glm-4,1365,Golang,5,1,1,1,1,1
glm-4,1365,Java,5,1,1,1,1,1
glm-4,1365,JavaScript,5,1,1,1,1,1
glm-4,1365,Python3,5,1,1,1,1,1
glm-4,1365,Rust,5,1,1,1,1,1
glm-4,1366,C,5,0,0,0,0,0
glm-4,1366,C#,5,1,1,1,1,1
glm-4,1366,C++,5,1,1,1,1,1
glm-4,1366,Golang,5,0,0,0,1,1
glm-4,1366,Java,5,1,1,1,1,1
glm-4,1366,JavaScript,5,1,1,1,1,1
glm-4,1366,Python3,5,1,1,1,1,1
glm-4,1366,Rust,5,1,1,1,1,1
glm-4,137,C,5,1,1,1,1,1
glm-4,137,C#,5,1,1,1,1,1
glm-4,137,C++,5,1,1,1,1,1
glm-4,137,Golang,5,1,1,1,1,1
glm-4,137,Java,5,1,1,1,1,1
glm-4,137,JavaScript,5,1,1,1,1,1
glm-4,137,Python3,5,1,1,1,1,1
glm-4,137,Rust,5,1,1,1,1,1
glm-4,1370,C,5,0,0,1,1,1
glm-4,1370,C#,5,1,1,1,1,1
glm-4,1370,C++,5,1,1,1,1,1
glm-4,1370,Golang,5,1,1,1,1,1
glm-4,1370,Java,5,0,1,1,1,1
glm-4,1370,JavaScript,5,0,0,1,1,1
glm-4,1370,Python3,5,1,1,1,1,1
glm-4,1370,Rust,5,0,0,0,1,1
glm-4,1371,C,5,1,1,1,1,1
glm-4,1371,C#,5,1,1,1,1,1
glm-4,1371,C++,5,1,1,1,1,1
glm-4,1371,Golang,5,1,1,1,1,1
glm-4,1371,Java,5,1,1,1,1,1
glm-4,1371,JavaScript,5,1,1,1,1,1
glm-4,1371,Python3,5,1,1,1,1,1
glm-4,1371,Rust,5,1,1,1,1,1
glm-4,1374,C,5,1,1,1,1,1
glm-4,1374,C#,5,1,1,1,1,1
glm-4,1374,C++,5,1,1,1,1,1
glm-4,1374,Golang,5,1,1,1,1,1
glm-4,1374,Java,5,1,1,1,1,1
glm-4,1374,JavaScript,5,1,1,1,1,1
glm-4,1374,Python3,5,1,1,1,1,1
glm-4,1374,Rust,5,1,1,1,1,1
glm-4,1375,C,5,1,1,1,1,1
glm-4,1375,C#,5,1,1,1,1,1
glm-4,1375,C++,5,1,1,1,1,1
glm-4,1375,Golang,5,1,1,1,1,1
glm-4,1375,Java,5,1,1,1,1,1
glm-4,1375,JavaScript,5,1,1,1,1,1
glm-4,1375,Python3,5,1,1,1,1,1
glm-4,1375,Rust,5,1,1,1,1,1
glm-4,1380,C,5,1,1,1,1,1
glm-4,1380,C#,5,1,1,1,1,1
glm-4,1380,C++,5,1,1,1,1,1
glm-4,1380,Golang,5,1,1,1,1,1
glm-4,1380,Java,5,1,1,1,1,1
glm-4,1380,JavaScript,5,1,1,1,1,1
glm-4,1380,Python3,5,0,1,1,1,1
glm-4,1380,Rust,5,1,1,1,1,1
glm-4,1381,C,5,1,1,1,1,1
glm-4,1381,C#,5,1,1,1,1,1
glm-4,1381,C++,5,0,1,1,1,1
glm-4,1381,Golang,5,0,1,1,1,1
glm-4,1381,Java,5,1,1,1,1,1
glm-4,1381,JavaScript,5,1,1,1,1,1
glm-4,1381,Python3,5,0,1,1,1,1
glm-4,1381,Rust,5,0,0,0,0,1
glm-4,1383,C,5,0,0,0,0,0
glm-4,1383,C#,5,1,1,1,1,1
glm-4,1383,C++,5,1,1,1,1,1
glm-4,1383,Golang,5,1,1,1,1,1
glm-4,1383,Java,5,1,1,1,1,1
glm-4,1383,JavaScript,5,0,0,0,0,0
glm-4,1383,Python3,5,1,1,1,1,1
glm-4,1383,Rust,5,0,1,1,1,1
glm-4,1385,C,5,1,1,1,1,1
glm-4,1385,C#,5,1,1,1,1,1
glm-4,1385,C++,5,1,1,1,1,1
glm-4,1385,Golang,5,1,1,1,1,1
glm-4,1385,Java,5,1,1,1,1,1
glm-4,1385,JavaScript,5,1,1,1,1,1
glm-4,1385,Python3,5,1,1,1,1,1
glm-4,1385,Rust,5,1,1,1,1,1
glm-4,1387,C,5,1,1,1,1,1
glm-4,1387,C#,5,1,1,1,1,1
glm-4,1387,C++,5,1,1,1,1,1
glm-4,1387,Golang,5,0,0,0,0,0
glm-4,1387,Java,5,0,1,1,1,1
glm-4,1387,JavaScript,5,1,1,1,1,1
glm-4,1387,Python3,5,1,1,1,1,1
glm-4,1387,Rust,5,1,1,1,1,1
glm-4,1389,C,5,1,1,1,1,1
glm-4,1389,C#,5,1,1,1,1,1
glm-4,1389,C++,5,1,1,1,1,1
glm-4,1389,Golang,5,1,1,1,1,1
glm-4,1389,Java,5,1,1,1,1,1
glm-4,1389,JavaScript,5,1,1,1,1,1
glm-4,1389,Python3,5,1,1,1,1,1
glm-4,1389,Rust,5,1,1,1,1,1
glm-4,139,C,5,1,1,1,1,1
glm-4,139,C#,5,1,1,1,1,1
glm-4,139,C++,5,1,1,1,1,1
glm-4,139,Golang,5,1,1,1,1,1
glm-4,139,Java,5,1,1,1,1,1
glm-4,139,JavaScript,5,1,1,1,1,1
glm-4,139,Python3,5,1,1,1,1,1
glm-4,139,Rust,5,1,1,1,1,1
glm-4,1390,C,5,1,1,1,1,1
glm-4,1390,C#,5,1,1,1,1,1
glm-4,1390,C++,5,1,1,1,1,1
glm-4,1390,Golang,5,1,1,1,1,1
glm-4,1390,Java,5,1,1,1,1,1
glm-4,1390,JavaScript,5,1,1,1,1,1
glm-4,1390,Python3,5,1,1,1,1,1
glm-4,1390,Rust,5,1,1,1,1,1
glm-4,1392,C,5,1,1,1,1,1
glm-4,1392,C#,5,1,1,1,1,1
glm-4,1392,C++,5,1,1,1,1,1
glm-4,1392,Golang,5,1,1,1,1,1
glm-4,1392,Java,5,1,1,1,1,1
glm-4,1392,JavaScript,5,1,1,1,1,1
glm-4,1392,Python3,5,1,1,1,1,1
glm-4,1392,Rust,5,1,1,1,1,1
glm-4,1394,C,5,1,1,1,1,1
glm-4,1394,C#,5,1,1,1,1,1
glm-4,1394,C++,5,1,1,1,1,1
glm-4,1394,Golang,5,1,1,1,1,1
glm-4,1394,Java,5,1,1,1,1,1
glm-4,1394,JavaScript,5,1,1,1,1,1
glm-4,1394,Python3,5,1,1,1,1,1
glm-4,1394,Rust,5,1,1,1,1,1
glm-4,1395,C,5,0,0,0,0,0
glm-4,1395,C#,5,1,1,1,1,1
glm-4,1395,C++,5,1,1,1,1,1
glm-4,1395,Golang,5,0,0,1,1,1
glm-4,1395,Java,5,1,1,1,1,1
glm-4,1395,JavaScript,5,1,1,1,1,1
glm-4,1395,Python3,5,0,0,0,0,0
glm-4,1395,Rust,5,1,1,1,1,1
glm-4,1396,C,5,0,0,0,1,1
glm-4,1396,C#,5,1,1,1,1,1
glm-4,1396,C++,5,1,1,1,1,1
glm-4,1396,Golang,5,1,1,1,1,1
glm-4,1396,Java,5,1,1,1,1,1
glm-4,1396,JavaScript,5,1,1,1,1,1
glm-4,1396,Python3,5,1,1,1,1,1
glm-4,1396,Rust,5,1,1,1,1,1
glm-4,1397,C,5,0,0,0,1,1
glm-4,1397,C#,5,1,1,1,1,1
glm-4,1397,C++,5,0,0,0,0,0
glm-4,1397,Golang,5,1,1,1,1,1
glm-4,1397,Java,5,0,1,1,1,1
glm-4,1397,JavaScript,5,1,1,1,1,1
glm-4,1397,Python3,5,1,1,1,1,1
glm-4,1397,Rust,5,1,1,1,1,1
glm-4,1399,C,5,1,1,1,1,1
glm-4,1399,C#,5,1,1,1,1,1
glm-4,1399,C++,5,1,1,1,1,1
glm-4,1399,Golang,5,1,1,1,1,1
glm-4,1399,Java,5,1,1,1,1,1
glm-4,1399,JavaScript,5,1,1,1,1,1
glm-4,1399,Python3,5,1,1,1,1,1
glm-4,1399,Rust,5,1,1,1,1,1
glm-4,14,C,5,1,1,1,1,1
glm-4,14,C#,5,1,1,1,1,1
glm-4,14,C++,5,1,1,1,1,1
glm-4,14,Golang,5,1,1,1,1,1
glm-4,14,Java,5,1,1,1,1,1
glm-4,14,JavaScript,5,1,1,1,1,1
glm-4,14,Python3,5,1,1,1,1,1
glm-4,14,Rust,5,1,1,1,1,1
glm-4,140,C,5,0,0,0,0,0
glm-4,140,C#,5,1,1,1,1,1
glm-4,140,C++,5,1,1,1,1,1
glm-4,140,Golang,5,1,1,1,1,1
glm-4,140,Java,5,1,1,1,1,1
glm-4,140,JavaScript,5,1,1,1,1,1
glm-4,140,Python3,5,1,1,1,1,1
glm-4,140,Rust,5,0,0,1,1,1
glm-4,1400,C,5,1,1,1,1,1
glm-4,1400,C#,5,1,1,1,1,1
glm-4,1400,C++,5,1,1,1,1,1
glm-4,1400,Golang,5,1,1,1,1,1
glm-4,1400,Java,5,1,1,1,1,1
glm-4,1400,JavaScript,5,1,1,1,1,1
glm-4,1400,Python3,5,0,0,0,0,0
glm-4,1400,Rust,5,0,0,1,1,1
glm-4,1402,C,5,0,0,0,0,0
glm-4,1402,C#,5,1,1,1,1,1
glm-4,1402,C++,5,1,1,1,1,1
glm-4,1402,Golang,5,0,0,0,0,1
glm-4,1402,Java,5,1,1,1,1,1
glm-4,1402,JavaScript,5,1,1,1,1,1
glm-4,1402,Python3,5,1,1,1,1,1
glm-4,1402,Rust,5,1,1,1,1,1
glm-4,1403,C,5,0,0,0,0,0
glm-4,1403,C#,5,1,1,1,1,1
glm-4,1403,C++,5,1,1,1,1,1
glm-4,1403,Golang,5,1,1,1,1,1
glm-4,1403,Java,5,1,1,1,1,1
glm-4,1403,JavaScript,5,1,1,1,1,1
glm-4,1403,Python3,5,1,1,1,1,1
glm-4,1403,Rust,5,1,1,1,1,1
glm-4,1404,C,5,0,1,1,1,1
glm-4,1404,C#,5,0,0,0,0,0
glm-4,1404,C++,5,0,0,1,1,1
glm-4,1404,Golang,5,1,1,1,1,1
glm-4,1404,Java,5,1,1,1,1,1
glm-4,1404,JavaScript,5,1,1,1,1,1
glm-4,1404,Python3,5,1,1,1,1,1
glm-4,1404,Rust,5,1,1,1,1,1
glm-4,1405,C,5,1,1,1,1,1
glm-4,1405,C#,5,1,1,1,1,1
glm-4,1405,C++,5,0,1,1,1,1
glm-4,1405,Golang,5,1,1,1,1,1
glm-4,1405,Java,5,1,1,1,1,1
glm-4,1405,JavaScript,5,1,1,1,1,1
glm-4,1405,Python3,5,1,1,1,1,1
glm-4,1405,Rust,5,0,1,1,1,1
glm-4,1406,C,5,1,1,1,1,1
glm-4,1406,C#,5,1,1,1,1,1
glm-4,1406,C++,5,1,1,1,1,1
glm-4,1406,Golang,5,0,1,1,1,1
glm-4,1406,Java,5,0,1,1,1,1
glm-4,1406,JavaScript,5,1,1,1,1,1
glm-4,1406,Python3,5,1,1,1,1,1
glm-4,1406,Rust,5,1,1,1,1,1
glm-4,1408,C,5,1,1,1,1,1
glm-4,1408,C#,5,1,1,1,1,1
glm-4,1408,C++,5,0,0,0,0,0
glm-4,1408,Golang,5,1,1,1,1,1
glm-4,1408,Java,5,1,1,1,1,1
glm-4,1408,JavaScript,5,1,1,1,1,1
glm-4,1408,Python3,5,1,1,1,1,1
glm-4,1408,Rust,5,1,1,1,1,1
glm-4,1409,C,5,1,1,1,1,1
glm-4,1409,C#,5,1,1,1,1,1
glm-4,1409,C++,5,1,1,1,1,1
glm-4,1409,Golang,5,1,1,1,1,1
glm-4,1409,Java,5,1,1,1,1,1
glm-4,1409,JavaScript,5,1,1,1,1,1
glm-4,1409,Python3,5,1,1,1,1,1
glm-4,1409,Rust,5,1,1,1,1,1
glm-4,1410,C,5,0,0,1,1,1
glm-4,1410,C#,5,0,0,0,1,1
glm-4,1410,C++,5,0,0,1,1,1
glm-4,1410,Golang,5,1,1,1,1,1
glm-4,1410,Java,5,0,0,0,0,0
glm-4,1410,JavaScript,5,0,1,1,1,1
glm-4,1410,Python3,5,1,1,1,1,1
glm-4,1410,Rust,5,0,0,0,0,0
glm-4,1413,C,5,1,1,1,1,1
glm-4,1413,C#,5,1,1,1,1,1
glm-4,1413,C++,5,1,1,1,1,1
glm-4,1413,Golang,5,1,1,1,1,1
glm-4,1413,Java,5,1,1,1,1,1
glm-4,1413,JavaScript,5,1,1,1,1,1
glm-4,1413,Python3,5,1,1,1,1,1
glm-4,1413,Rust,5,1,1,1,1,1
glm-4,1414,C,5,1,1,1,1,1
glm-4,1414,C#,5,1,1,1,1,1
glm-4,1414,C++,5,1,1,1,1,1
glm-4,1414,Golang,5,1,1,1,1,1
glm-4,1414,Java,5,1,1,1,1,1
glm-4,1414,JavaScript,5,1,1,1,1,1
glm-4,1414,Python3,5,1,1,1,1,1
glm-4,1414,Rust,5,1,1,1,1,1
glm-4,1416,C,5,0,1,1,1,1
glm-4,1416,C#,5,0,0,0,0,0
glm-4,1416,C++,5,1,1,1,1,1
glm-4,1416,Golang,5,0,1,1,1,1
glm-4,1416,Java,5,0,0,0,0,0
glm-4,1416,JavaScript,5,1,1,1,1,1
glm-4,1416,Python3,5,1,1,1,1,1
glm-4,1416,Rust,5,0,1,1,1,1
glm-4,1417,C,5,1,1,1,1,1
glm-4,1417,C#,5,1,1,1,1,1
glm-4,1417,C++,5,0,0,0,1,1
glm-4,1417,Golang,5,1,1,1,1,1
glm-4,1417,Java,5,0,1,1,1,1
glm-4,1417,JavaScript,5,1,1,1,1,1
glm-4,1417,Python3,5,1,1,1,1,1
glm-4,1417,Rust,5,1,1,1,1,1
glm-4,1418,C,5,0,0,0,0,0
glm-4,1418,C#,5,0,0,0,0,0
glm-4,1418,C++,5,1,1,1,1,1
glm-4,1418,Golang,5,0,1,1,1,1
glm-4,1418,Java,5,1,1,1,1,1
glm-4,1418,JavaScript,5,1,1,1,1,1
glm-4,1418,Python3,5,1,1,1,1,1
glm-4,1418,Rust,5,0,1,1,1,1
glm-4,1419,C,5,1,1,1,1,1
glm-4,1419,C#,5,0,0,1,1,1
glm-4,1419,C++,5,0,0,0,1,1
glm-4,1419,Golang,5,0,0,1,1,1
glm-4,1419,Java,5,1,1,1,1,1
glm-4,1419,JavaScript,5,0,0,0,0,1
glm-4,1419,Python3,5,0,0,0,0,1
glm-4,1419,Rust,5,0,0,0,0,0
glm-4,1422,C,5,1,1,1,1,1
glm-4,1422,C#,5,1,1,1,1,1
glm-4,1422,C++,5,1,1,1,1,1
glm-4,1422,Golang,5,1,1,1,1,1
glm-4,1422,Java,5,1,1,1,1,1
glm-4,1422,JavaScript,5,0,1,1,1,1
glm-4,1422,Python3,5,1,1,1,1,1
glm-4,1422,Rust,5,1,1,1,1,1
glm-4,1423,C,5,1,1,1,1,1
glm-4,1423,C#,5,1,1,1,1,1
glm-4,1423,C++,5,1,1,1,1,1
glm-4,1423,Golang,5,1,1,1,1,1
glm-4,1423,Java,5,0,1,1,1,1
glm-4,1423,JavaScript,5,1,1,1,1,1
glm-4,1423,Python3,5,0,1,1,1,1
glm-4,1423,Rust,5,0,1,1,1,1
glm-4,1425,C,5,0,0,0,0,0
glm-4,1425,C#,5,1,1,1,1,1
glm-4,1425,C++,5,1,1,1,1,1
glm-4,1425,Golang,5,0,1,1,1,1
glm-4,1425,Java,5,1,1,1,1,1
glm-4,1425,JavaScript,5,1,1,1,1,1
glm-4,1425,Python3,5,0,0,0,0,0
glm-4,1425,Rust,5,0,0,0,0,1
glm-4,1431,C,5,0,1,1,1,1
glm-4,1431,C#,5,1,1,1,1,1
glm-4,1431,C++,5,1,1,1,1,1
glm-4,1431,Golang,5,1,1,1,1,1
glm-4,1431,Java,5,1,1,1,1,1
glm-4,1431,JavaScript,5,0,1,1,1,1
glm-4,1431,Python3,5,1,1,1,1,1
glm-4,1431,Rust,5,1,1,1,1,1
glm-4,1432,C,5,0,0,0,0,0
glm-4,1432,C#,5,0,0,0,0,0
glm-4,1432,C++,5,0,0,0,0,0
glm-4,1432,Golang,5,0,0,0,0,0
glm-4,1432,Java,5,0,0,0,0,0
glm-4,1432,JavaScript,5,0,0,0,0,0
glm-4,1432,Python3,5,0,0,0,0,0
glm-4,1432,Rust,5,0,0,0,0,0
glm-4,1433,C,5,1,1,1,1,1
glm-4,1433,C#,5,1,1,1,1,1
glm-4,1433,C++,5,1,1,1,1,1
glm-4,1433,Golang,5,1,1,1,1,1
glm-4,1433,Java,5,1,1,1,1,1
glm-4,1433,JavaScript,5,1,1,1,1,1
glm-4,1433,Python3,5,1,1,1,1,1
glm-4,1433,Rust,5,1,1,1,1,1
glm-4,1434,C,5,0,0,0,0,1
glm-4,1434,C#,5,0,1,1,1,1
glm-4,1434,C++,5,0,0,0,1,1
glm-4,1434,Golang,5,0,0,0,0,0
glm-4,1434,Java,5,1,1,1,1,1
glm-4,1434,JavaScript,5,1,1,1,1,1
glm-4,1434,Python3,5,1,1,1,1,1
glm-4,1434,Rust,5,1,1,1,1,1
glm-4,1436,C,5,0,0,1,1,1
glm-4,1436,C#,5,1,1,1,1,1
glm-4,1436,C++,5,1,1,1,1,1
glm-4,1436,Golang,5,0,0,1,1,1
glm-4,1436,Java,5,1,1,1,1,1
glm-4,1436,JavaScript,5,1,1,1,1,1
glm-4,1436,Python3,5,1,1,1,1,1
glm-4,1436,Rust,5,1,1,1,1,1
glm-4,1438,C,5,0,0,0,1,1
glm-4,1438,C#,5,0,1,1,1,1
glm-4,1438,C++,5,1,1,1,1,1
glm-4,1438,Golang,5,1,1,1,1,1
glm-4,1438,Java,5,1,1,1,1,1
glm-4,1438,JavaScript,5,1,1,1,1,1
glm-4,1438,Python3,5,1,1,1,1,1
glm-4,1438,Rust,5,1,1,1,1,1
glm-4,1439,C,5,0,0,1,1,1
glm-4,1439,C#,5,0,0,0,0,0
glm-4,1439,C++,5,0,0,0,0,1
glm-4,1439,Golang,5,0,1,1,1,1
glm-4,1439,Java,5,1,1,1,1,1
glm-4,1439,JavaScript,5,0,0,1,1,1
glm-4,1439,Python3,5,1,1,1,1,1
glm-4,1439,Rust,5,0,1,1,1,1
glm-4,1441,C,5,0,0,0,0,0
glm-4,1441,C#,5,1,1,1,1,1
glm-4,1441,C++,5,1,1,1,1,1
glm-4,1441,Golang,5,1,1,1,1,1
glm-4,1441,Java,5,1,1,1,1,1
glm-4,1441,JavaScript,5,1,1,1,1,1
glm-4,1441,Python3,5,1,1,1,1,1
glm-4,1441,Rust,5,1,1,1,1,1
glm-4,1442,C,5,1,1,1,1,1
glm-4,1442,C#,5,1,1,1,1,1
glm-4,1442,C++,5,1,1,1,1,1
glm-4,1442,Golang,5,1,1,1,1,1
glm-4,1442,Java,5,1,1,1,1,1
glm-4,1442,JavaScript,5,1,1,1,1,1
glm-4,1442,Python3,5,1,1,1,1,1
glm-4,1442,Rust,5,1,1,1,1,1
glm-4,1446,C,5,1,1,1,1,1
glm-4,1446,C#,5,1,1,1,1,1
glm-4,1446,C++,5,1,1,1,1,1
glm-4,1446,Golang,5,1,1,1,1,1
glm-4,1446,Java,5,1,1,1,1,1
glm-4,1446,JavaScript,5,1,1,1,1,1
glm-4,1446,Python3,5,0,0,1,1,1
glm-4,1446,Rust,5,1,1,1,1,1
glm-4,1447,C,5,1,1,1,1,1
glm-4,1447,C#,5,1,1,1,1,1
glm-4,1447,C++,5,0,1,1,1,1
glm-4,1447,Golang,5,1,1,1,1,1
glm-4,1447,Java,5,1,1,1,1,1
glm-4,1447,JavaScript,5,1,1,1,1,1
glm-4,1447,Python3,5,1,1,1,1,1
glm-4,1447,Rust,5,1,1,1,1,1
glm-4,1449,C,5,1,1,1,1,1
glm-4,1449,C#,5,1,1,1,1,1
glm-4,1449,C++,5,1,1,1,1,1
glm-4,1449,Golang,5,1,1,1,1,1
glm-4,1449,Java,5,1,1,1,1,1
glm-4,1449,JavaScript,5,1,1,1,1,1
glm-4,1449,Python3,5,1,1,1,1,1
glm-4,1449,Rust,5,0,0,1,1,1
glm-4,1450,C,5,1,1,1,1,1
glm-4,1450,C#,5,1,1,1,1,1
glm-4,1450,C++,5,1,1,1,1,1
glm-4,1450,Golang,5,1,1,1,1,1
glm-4,1450,Java,5,1,1,1,1,1
glm-4,1450,JavaScript,5,1,1,1,1,1
glm-4,1450,Python3,5,0,0,1,1,1
glm-4,1450,Rust,5,0,0,0,0,0
glm-4,1455,C,5,1,1,1,1,1
glm-4,1455,C#,5,1,1,1,1,1
glm-4,1455,C++,5,1,1,1,1,1
glm-4,1455,Golang,5,1,1,1,1,1
glm-4,1455,Java,5,1,1,1,1,1
glm-4,1455,JavaScript,5,1,1,1,1,1
glm-4,1455,Python3,5,1,1,1,1,1
glm-4,1455,Rust,5,1,1,1,1,1
glm-4,1456,C,5,1,1,1,1,1
glm-4,1456,C#,5,1,1,1,1,1
glm-4,1456,C++,5,1,1,1,1,1
glm-4,1456,Golang,5,1,1,1,1,1
glm-4,1456,Java,5,1,1,1,1,1
glm-4,1456,JavaScript,5,1,1,1,1,1
glm-4,1456,Python3,5,1,1,1,1,1
