qid,reference_language_count,after_generation_language_count,after_all_language_count,is_complete_reference,is_complete_after_all,languages_reference,languages_after_generation,languages_after_all,new_languages_from_generation,new_languages_from_translation,missing_languages_after_all
852,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
854,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
855,5,8,8,0,1,C++|C#|Java|Python3|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|JavaScript|Golang,,
856,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
857,5,8,8,0,1,C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|Golang|Rust,,
859,5,8,8,0,1,C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|Golang|Rust,,
860,5,8,8,0,1,C|C++|Java|JavaScript|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C#|Python3|Rust,,
862,5,8,8,0,1,C|C++|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C#|Golang|Rust,,
868,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
869,5,8,8,0,1,C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|Golang|Rust,,
870,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
871,8,8,8,1,1,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,,,
873,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
874,7,8,8,0,1,C|C++|C#|Java|JavaScript|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Rust,,
875,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
877,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
878,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
879,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
881,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
884,7,8,8,0,1,C|C++|C#|Java|JavaScript|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Rust,,
886,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
887,3,8,8,0,1,C++|Java|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|JavaScript|Golang|Rust,,
888,5,8,8,0,1,C|C++|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C#|Golang|Rust,,
890,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
891,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
895,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
896,4,8,8,0,1,C|C++|Java|JavaScript,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C#|Python3|Golang|Rust,,
899,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
901,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
902,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
904,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
905,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
907,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
908,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
910,8,8,8,1,1,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,,,
911,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
912,3,8,8,0,1,C++|Java|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|JavaScript|Golang|Rust,,
914,3,8,8,0,1,C++|Java|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|JavaScript|Golang|Rust,,
917,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
918,7,8,8,0,1,C|C++|C#|Java|JavaScript|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Rust,,
921,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
922,8,8,8,1,1,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,,,
924,8,8,8,1,1,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,,,
925,5,8,8,0,1,C|C++|Java|JavaScript|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C#|Python3|Rust,,
926,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
927,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
928,8,8,8,1,1,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,,,
929,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
930,5,8,8,0,1,C|C++|C#|Java|JavaScript,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Python3|Golang|Rust,,
933,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
934,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
937,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
940,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
942,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
944,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
945,3,8,8,0,1,C++|Java|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|JavaScript|Golang|Rust,,
946,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
947,5,8,8,0,1,C|C++|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C#|Golang|Rust,,
953,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
954,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
961,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
966,7,8,8,0,1,C|C++|C#|Java|JavaScript|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Python3,,
969,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
970,7,8,8,0,1,C|C++|C#|Java|JavaScript|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Rust,,
974,3,8,8,0,1,C++|Java|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|JavaScript|Golang|Rust,,
976,7,8,8,0,1,C|C++|C#|Java|JavaScript|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Python3,,
977,7,8,8,0,1,C|C++|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C#,,
978,4,8,8,0,1,C|C++|Java|JavaScript,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C#|Python3|Golang|Rust,,
981,4,8,8,0,1,C++|C#|Java|JavaScript,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|Python3|Golang|Rust,,
982,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
983,3,8,8,0,1,C++|Java|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|JavaScript|Golang|Rust,,
989,4,8,8,0,1,C|C++|Java|JavaScript,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C#|Python3|Golang|Rust,,
990,3,8,8,0,1,C++|Java|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|JavaScript|Golang|Rust,,
992,5,8,8,0,1,C|C++|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C#|Golang|Rust,,
995,4,8,8,0,1,C|C++|Java|JavaScript,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C#|Python3|Golang|Rust,,
997,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1000,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1002,5,8,8,0,1,C|C++|Java|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C#|JavaScript|Rust,,
1003,7,8,8,0,1,C|C++|C#|Java|JavaScript|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Rust,,
1004,5,8,8,0,1,C|C++|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C#|Golang|Rust,,
1005,5,8,8,0,1,C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|Golang|Rust,,
1006,4,8,8,0,1,C|C++|Java|JavaScript,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C#|Python3|Golang|Rust,,
1009,5,8,8,0,1,C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|Golang|Rust,,
1010,7,8,8,0,1,C|C++|C#|Java|JavaScript|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Rust,,
1011,5,8,8,0,1,C|C++|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C#|Golang|Rust,,
1012,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1013,3,8,8,0,1,C++|Java|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|JavaScript|Golang|Rust,,
1014,8,8,8,1,1,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,,,
1016,7,8,8,0,1,C|C++|C#|Java|JavaScript|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Rust,,
1017,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1018,5,8,8,0,1,C|C++|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C#|Golang|Rust,,
1021,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1023,7,8,8,0,1,C|C++|C#|Java|JavaScript|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Rust,,
1024,5,8,8,0,1,C|C++|Java|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C#|JavaScript|Rust,,
1025,2,8,8,0,1,C|Java,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C++|C#|JavaScript|Python3|Golang|Rust,,
1027,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1030,5,8,8,0,1,C|C++|Java|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C#|JavaScript|Rust,,
1031,7,8,8,0,1,C|C++|C#|Java|JavaScript|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Rust,,
1032,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1033,7,8,8,0,1,C|C++|C#|Java|JavaScript|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Rust,,
1034,5,8,8,0,1,C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|Golang|Rust,,
1036,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1037,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1040,7,8,8,0,1,C|C++|C#|Java|JavaScript|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Rust,,
1041,7,8,8,0,1,C|C++|C#|Java|JavaScript|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Rust,,
1042,7,8,8,0,1,C|C++|C#|Java|JavaScript|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Rust,,
1043,7,8,8,0,1,C|C++|C#|Java|JavaScript|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Rust,,
1044,4,7,7,0,0,C++|C#|Java|Python3,C++|C#|Java|JavaScript|Python3|Golang|Rust,C++|C#|Java|JavaScript|Python3|Golang|Rust,JavaScript|Golang|Rust,,C
1046,4,8,8,0,1,C|C++|Java|JavaScript,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C#|Python3|Golang|Rust,,
1047,5,8,8,0,1,C|C++|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C#|Golang|Rust,,
1048,7,8,8,0,1,C|C++|C#|Java|JavaScript|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Rust,,
1049,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1051,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1052,5,8,8,0,1,C|C++|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C#|Golang|Rust,,
1053,7,8,8,0,1,C|C++|C#|Java|JavaScript|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Rust,,
1054,6,8,8,0,1,C++|C#|Java|JavaScript|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|Rust,,
1061,8,8,8,1,1,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,,,
1071,3,8,8,0,1,C++|Java|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|JavaScript|Golang|Rust,,
1072,7,8,8,0,1,C|C++|C#|Java|JavaScript|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Rust,,
1073,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1078,7,8,8,0,1,C|C++|C#|Java|JavaScript|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Rust,,
1079,7,8,8,0,1,C|C++|C#|Java|JavaScript|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Rust,,
1081,5,8,8,0,1,C|C++|Java|JavaScript|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C#|Python3|Rust,,
1089,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1090,7,8,8,0,1,C|C++|C#|Java|JavaScript|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Rust,,
1092,5,8,8,0,1,C|C++|C#|Java|JavaScript,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Python3|Golang|Rust,,
1093,7,8,8,0,1,C|C++|C#|Java|JavaScript|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Rust,,
1094,7,8,8,0,1,C|C++|C#|Java|JavaScript|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Rust,,
1095,3,8,8,0,1,C++|Java|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|JavaScript|Golang|Rust,,
1096,2,8,8,0,1,C++|Java,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|JavaScript|Python3|Golang|Rust,,
1103,8,8,8,1,1,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,,,
1106,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1108,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1109,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1111,3,8,8,0,1,C++|Java|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|JavaScript|Golang|Rust,,
1122,5,8,8,0,1,C|C++|Java|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C#|JavaScript|Rust,,
1124,5,8,8,0,1,C|C++|C#|Java|JavaScript,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Python3|Golang|Rust,,
