model,qid,source_lang,target_lang,n_candidates,pass_at_1,pass_at_2,pass_at_3,pass_at_4,pass_at_5
claude-3-5-haiku-20241022,1935,C++,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,1935,C++,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1935,C++,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,1935,C++,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,1935,Golang,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1935,Golang,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,1935,Golang,C++,5,0,0,0,1,1
claude-3-5-haiku-20241022,1935,Golang,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,1935,Golang,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1935,Golang,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,1935,Golang,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,1935,Java,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1935,Java,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,1935,Java,C++,5,1,1,1,1,1
claude-3-5-haiku-20241022,1935,Java,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1935,Java,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1935,Java,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,1935,Java,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,1935,JavaScript,C,5,0,1,1,1,1
claude-3-5-haiku-20241022,1935,JavaScript,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,1935,JavaScript,C++,5,1,1,1,1,1
claude-3-5-haiku-20241022,1935,JavaScript,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1935,JavaScript,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,1935,JavaScript,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,1935,JavaScript,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,1935,Python3,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1935,Python3,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,1935,Python3,C++,5,1,1,1,1,1
claude-3-5-haiku-20241022,1935,Python3,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1935,Python3,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,1935,Python3,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1935,Python3,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,1935,Rust,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1935,Rust,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,1935,Rust,C++,5,1,1,1,1,1
claude-3-5-haiku-20241022,1935,Rust,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1935,Rust,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,1935,Rust,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1935,Rust,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,1957,C,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,1957,C,C++,5,1,1,1,1,1
claude-3-5-haiku-20241022,1957,C,Golang,5,0,0,0,0,0
claude-3-5-haiku-20241022,1957,C,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1957,C,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1957,C,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,1957,C,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,1957,C#,C,5,0,1,1,1,1
claude-3-5-haiku-20241022,1957,C#,C++,5,1,1,1,1,1
claude-3-5-haiku-20241022,1957,C#,Golang,5,0,1,1,1,1
claude-3-5-haiku-20241022,1957,C#,Java,5,0,1,1,1,1
claude-3-5-haiku-20241022,1957,C#,JavaScript,5,0,0,0,0,0
claude-3-5-haiku-20241022,1957,C#,Python3,5,0,0,0,0,1
claude-3-5-haiku-20241022,1957,C#,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,1957,C++,C,5,0,0,0,1,1
claude-3-5-haiku-20241022,1957,C++,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,1957,C++,Golang,5,0,0,0,1,1
claude-3-5-haiku-20241022,1957,C++,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1957,C++,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1957,C++,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,1957,C++,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,1957,Golang,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1957,Golang,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,1957,Golang,C++,5,0,0,0,1,1
claude-3-5-haiku-20241022,1957,Golang,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,1957,Golang,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1957,Golang,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,1957,Golang,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,1957,Java,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1957,Java,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,1957,Java,C++,5,1,1,1,1,1
claude-3-5-haiku-20241022,1957,Java,Golang,5,0,1,1,1,1
claude-3-5-haiku-20241022,1957,Java,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1957,Java,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1957,Java,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,1957,JavaScript,C,5,0,0,1,1,1
claude-3-5-haiku-20241022,1957,JavaScript,C#,5,0,1,1,1,1
claude-3-5-haiku-20241022,1957,JavaScript,C++,5,1,1,1,1,1
claude-3-5-haiku-20241022,1957,JavaScript,Golang,5,0,0,0,0,0
claude-3-5-haiku-20241022,1957,JavaScript,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,1957,JavaScript,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,1957,JavaScript,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,1957,Python3,C,5,0,1,1,1,1
claude-3-5-haiku-20241022,1957,Python3,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,1957,Python3,C++,5,1,1,1,1,1
claude-3-5-haiku-20241022,1957,Python3,Golang,5,0,0,0,0,0
claude-3-5-haiku-20241022,1957,Python3,Java,5,0,0,0,0,1
claude-3-5-haiku-20241022,1957,Python3,JavaScript,5,0,1,1,1,1
claude-3-5-haiku-20241022,1957,Python3,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,1957,Rust,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1957,Rust,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,1957,Rust,C++,5,0,1,1,1,1
claude-3-5-haiku-20241022,1957,Rust,Golang,5,0,0,0,0,1
claude-3-5-haiku-20241022,1957,Rust,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,1957,Rust,JavaScript,5,0,0,0,0,0
claude-3-5-haiku-20241022,1957,Rust,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,C,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,C,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,C,Golang,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,C,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,C,JavaScript,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,C,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,C,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,C#,C,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,C#,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,C#,Golang,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,C#,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,C#,JavaScript,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,C#,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,C#,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,C++,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1963,C++,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,C++,Golang,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,C++,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,C++,JavaScript,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,C++,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,C++,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,Golang,C,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,Golang,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,Golang,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,Golang,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,Golang,JavaScript,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,Golang,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,Golang,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,Java,C,5,0,0,1,1,1
claude-3-5-haiku-20241022,1963,Java,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,Java,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,Java,Golang,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,Java,JavaScript,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,Java,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,Java,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,JavaScript,C,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,JavaScript,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,JavaScript,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,JavaScript,Golang,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,JavaScript,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,JavaScript,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,JavaScript,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,Python3,C,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,Python3,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,Python3,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,Python3,Golang,5,0,0,0,0,1
claude-3-5-haiku-20241022,1963,Python3,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,Python3,JavaScript,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,Python3,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,Rust,C,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,Rust,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,Rust,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,Rust,Golang,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,Rust,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,Rust,JavaScript,5,0,0,0,0,0
claude-3-5-haiku-20241022,1963,Rust,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,1969,C,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,1969,C,C++,5,0,1,1,1,1
claude-3-5-haiku-20241022,1969,C,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1969,C,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,1969,C,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1969,C,Python3,5,0,1,1,1,1
claude-3-5-haiku-20241022,1969,C,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,1969,C#,C,5,0,0,0,0,0
claude-3-5-haiku-20241022,1969,C#,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1969,C#,Golang,5,0,0,1,1,1
claude-3-5-haiku-20241022,1969,C#,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,1969,C#,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1969,C#,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,1969,C#,Rust,5,0,1,1,1,1
claude-3-5-haiku-20241022,1969,C++,C,5,0,0,0,0,0
claude-3-5-haiku-20241022,1969,C++,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,1969,C++,Golang,5,0,0,1,1,1
claude-3-5-haiku-20241022,1969,C++,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1969,C++,JavaScript,5,0,0,1,1,1
claude-3-5-haiku-20241022,1969,C++,Python3,5,0,1,1,1,1
claude-3-5-haiku-20241022,1969,C++,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,1969,Golang,C,5,0,0,0,0,0
claude-3-5-haiku-20241022,1969,Golang,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,1969,Golang,C++,5,0,0,0,0,1
claude-3-5-haiku-20241022,1969,Golang,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,1969,Golang,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1969,Golang,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,1969,Golang,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,1969,Java,C,5,0,0,0,0,0
claude-3-5-haiku-20241022,1969,Java,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,1969,Java,C++,5,0,0,1,1,1
claude-3-5-haiku-20241022,1969,Java,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1969,Java,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1969,Java,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,1969,Java,Rust,5,0,0,1,1,1
claude-3-5-haiku-20241022,1969,JavaScript,C,5,0,0,0,0,0
claude-3-5-haiku-20241022,1969,JavaScript,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,1969,JavaScript,C++,5,0,0,1,1,1
claude-3-5-haiku-20241022,1969,JavaScript,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1969,JavaScript,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,1969,JavaScript,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,1969,JavaScript,Rust,5,0,0,1,1,1
claude-3-5-haiku-20241022,1969,Python3,C,5,0,0,0,0,0
claude-3-5-haiku-20241022,1969,Python3,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,1969,Python3,C++,5,0,0,1,1,1
claude-3-5-haiku-20241022,1969,Python3,Golang,5,0,0,1,1,1
claude-3-5-haiku-20241022,1969,Python3,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,1969,Python3,JavaScript,5,0,0,1,1,1
claude-3-5-haiku-20241022,1969,Python3,Rust,5,0,1,1,1,1
claude-3-5-haiku-20241022,1969,Rust,C,5,0,0,0,0,0
claude-3-5-haiku-20241022,1969,Rust,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,1969,Rust,C++,5,1,1,1,1,1
claude-3-5-haiku-20241022,1969,Rust,Golang,5,0,0,0,1,1
claude-3-5-haiku-20241022,1969,Rust,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,1969,Rust,JavaScript,5,0,1,1,1,1
claude-3-5-haiku-20241022,1969,Rust,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,C,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,C,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,C,Golang,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,C,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,C,JavaScript,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,C,Python3,5,0,0,1,1,1
claude-3-5-haiku-20241022,2009,C,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,C#,C,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,C#,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,C#,Golang,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,C#,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,C#,JavaScript,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,C#,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,C#,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,C++,C,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,C++,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,C++,Golang,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,C++,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,C++,JavaScript,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,C++,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,C++,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,Golang,C,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,Golang,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,Golang,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,Golang,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,Golang,JavaScript,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,Golang,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,Golang,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,Java,C,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,Java,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,Java,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,Java,Golang,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,Java,JavaScript,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,Java,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,2009,Java,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,JavaScript,C,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,JavaScript,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,JavaScript,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,JavaScript,Golang,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,JavaScript,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,JavaScript,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,2009,JavaScript,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,Python3,C,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,Python3,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,Python3,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,Python3,Golang,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,Python3,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,Python3,JavaScript,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,Python3,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,Rust,C,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,Rust,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,Rust,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,Rust,Golang,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,Rust,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,Rust,JavaScript,5,0,0,0,0,0
claude-3-5-haiku-20241022,2009,Rust,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,2070,C,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,C,C++,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,C,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,C,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,2070,C,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,C,Python3,5,0,1,1,1,1
claude-3-5-haiku-20241022,2070,C,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,C#,C,5,0,0,0,0,0
claude-3-5-haiku-20241022,2070,C#,C++,5,0,1,1,1,1
claude-3-5-haiku-20241022,2070,C#,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,C#,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,2070,C#,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,C#,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,2070,C#,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,C++,C,5,0,0,0,0,0
claude-3-5-haiku-20241022,2070,C++,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,C++,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,C++,Java,5,0,0,0,1,1
claude-3-5-haiku-20241022,2070,C++,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,C++,Python3,5,0,1,1,1,1
claude-3-5-haiku-20241022,2070,C++,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,Golang,C,5,0,0,0,0,0
claude-3-5-haiku-20241022,2070,Golang,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,Golang,C++,5,0,1,1,1,1
claude-3-5-haiku-20241022,2070,Golang,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,Golang,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,Golang,Python3,5,0,0,1,1,1
claude-3-5-haiku-20241022,2070,Golang,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,Java,C,5,0,0,0,0,0
claude-3-5-haiku-20241022,2070,Java,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,2070,Java,C++,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,Java,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,Java,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,Java,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,Java,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,JavaScript,C,5,0,0,0,0,0
claude-3-5-haiku-20241022,2070,JavaScript,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,JavaScript,C++,5,0,1,1,1,1
claude-3-5-haiku-20241022,2070,JavaScript,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,JavaScript,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,JavaScript,Python3,5,0,1,1,1,1
claude-3-5-haiku-20241022,2070,JavaScript,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,Python3,C,5,0,0,0,0,0
claude-3-5-haiku-20241022,2070,Python3,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,Python3,C++,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,Python3,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,Python3,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,Python3,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,Python3,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,Rust,C,5,0,0,0,0,0
claude-3-5-haiku-20241022,2070,Rust,C#,5,0,0,0,0,1
claude-3-5-haiku-20241022,2070,Rust,C++,5,0,1,1,1,1
claude-3-5-haiku-20241022,2070,Rust,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,Rust,Java,5,0,0,0,0,1
claude-3-5-haiku-20241022,2070,Rust,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,2070,Rust,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,2073,C,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,2073,C,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,2073,C,Golang,5,0,1,1,1,1
claude-3-5-haiku-20241022,2073,C,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,2073,C,JavaScript,5,0,1,1,1,1
claude-3-5-haiku-20241022,2073,C,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,2073,C,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,2073,C#,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,2073,C#,C++,5,1,1,1,1,1
claude-3-5-haiku-20241022,2073,C#,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,2073,C#,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,2073,C#,JavaScript,5,0,1,1,1,1
claude-3-5-haiku-20241022,2073,C#,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,2073,C#,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,2073,C++,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,2073,C++,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,2073,C++,Golang,5,0,1,1,1,1
claude-3-5-haiku-20241022,2073,C++,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,2073,C++,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,2073,C++,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,2073,C++,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,2073,Golang,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,2073,Golang,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,2073,Golang,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,2073,Golang,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,2073,Golang,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,2073,Golang,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,2073,Golang,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,2073,Java,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,2073,Java,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,2073,Java,C++,5,1,1,1,1,1
claude-3-5-haiku-20241022,2073,Java,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,2073,Java,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,2073,Java,Python3,5,0,0,0,0,1
claude-3-5-haiku-20241022,2073,Java,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,2073,JavaScript,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,2073,JavaScript,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,2073,JavaScript,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,2073,JavaScript,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,2073,JavaScript,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,2073,JavaScript,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,2073,JavaScript,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,2073,Python3,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,2073,Python3,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,2073,Python3,C++,5,0,0,0,1,1
claude-3-5-haiku-20241022,2073,Python3,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,2073,Python3,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,2073,Python3,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,2073,Python3,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,2073,Rust,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,2073,Rust,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,2073,Rust,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,2073,Rust,Golang,5,0,1,1,1,1
claude-3-5-haiku-20241022,2073,Rust,Java,5,0,0,0,0,0
